,Category,Current Channel,Current Video,Current Views,Next Channel,Count
224,Partisan Left,The New York Times,What Is ‘Dance Monkey’ and How Did It Take Over the World? | Diary of a Song,1343457,The New York Times,3
225,Partisan Left,The New York Times,What Is ‘Dance Monkey’ and How Did It Take Over the World? | Diary of a Song,1343457,Capital FM,1
226,Partisan Left,The New York Times,What Is ‘Dance Monkey’ and How Did It Take Over the World? | Diary of a Song,1343457,Tones And I,2
227,Partisan Left,The New York Times,What Is ‘Dance Monkey’ and How Did It Take Over the World? | Diary of a Song,1343457,The Tonight Show Starring Jimmy Fallon,1
228,Partisan Left,The New York Times,What Is ‘Dance Monkey’ and How Did It Take Over the World? | Diary of a Song,1343457,TheEllenShow,1
229,Partisan Left,The New York Times,What Is ‘Dance Monkey’ and How Did It Take Over the World? | Diary of a Song,1343457,triple j,1
230,Partisan Left,The New York Times,What Is ‘Dance Monkey’ and How Did It Take Over the World? | Diary of a Song,1343457,Karolina Protsenko Violin,1
231,Partisan Left,M. Tracey,Bernie vs. Warren: gloves off?! (Part 2),2780,M. Tracey,1
232,Partisan Left,M. Tracey,Bernie vs. Warren: gloves off?! (Part 2),2780,CBC News: The National,1
233,Partisan Left,M. Tracey,Bernie vs. Warren: gloves off?! (Part 2),2780,The Late Show with Stephen Colbert,2
234,Partisan Left,M. Tracey,Bernie vs. Warren: gloves off?! (Part 2),2780,Rolling Stone,1
235,Partisan Left,M. Tracey,Bernie vs. Warren: gloves off?! (Part 2),2780,Late Night with Seth Meyers,1
