,Category,Current Channel,Current Video,Current Views,Next Channel,Count
131,Politician,Andrew Yang,Andrew Yang speaks at the CofC Bully Pulpit Series,111863,NPR,1
132,Politician,Andrew Yang,Andrew Yang speaks at the CofC Bully Pulpit Series,111863,CBC News: The National,1
133,Politician,Andrew Yang,Andrew Yang speaks at the CofC Bully Pulpit Series,111863,Commonwealth Club,1
134,Politician,Andrew Yang,Andrew Yang speaks at the CofC Bully Pulpit Series,111863,UChicago Institute of Politics,1
135,Politician,Andrew Yang,Andrew Yang speaks at the CofC Bully Pulpit Series,111863,Patriot Act,1
136,Politician,Andrew Yang,Andrew Yang speaks at the CofC Bully Pulpit Series,111863,blacktreetv,1
137,Politician,Andrew Yang,Andrew Yang speaks at the CofC Bully Pulpit Series,111863,NBC New York,1
138,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,RonPaulLibertyReport,1
139,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,CNBC Television,1
140,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,Levy Economics Institute,1
141,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,HooverInstitution,1
142,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,CBC News: The National,1
143,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,SBS News,1
144,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,TEDx Talks,1
145,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,Commonwealth Club,1
146,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,Senator Elizabeth Warren,1
147,Politician,RonPaulLibertyReport,Business As Usual? Pentagon To Bail Out Covid-Affected Military Contractors!,13295,NBC News,1
148,Politician,Andrew Yang,Freedom Dividend Giveaway | Malorie Shannon,46583,Andrew Yang,4
149,Politician,Andrew Yang,Freedom Dividend Giveaway | Malorie Shannon,46583,Yang Speaks,1
150,Politician,Andrew Yang,Freedom Dividend Giveaway | Malorie Shannon,46583,CBC News: The National,1
151,Politician,Andrew Yang,Freedom Dividend Giveaway | Malorie Shannon,46583,Commonwealth Club,1
152,Politician,Andrew Yang,Freedom Dividend Giveaway | Malorie Shannon,46583,PBS NewsHour,1
153,Politician,Andrew Yang,Freedom Dividend Giveaway | Malorie Shannon,46583,HooverInstitution,1
154,Politician,Andrew Yang,Freedom Dividend Giveaway | Malorie Shannon,46583,Patriot Act,1
155,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,RonPaulLibertyReport,1
156,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,HooverInstitution,1
157,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,Levy Economics Institute,1
158,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,Commonwealth Club,1
159,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,Bioneers,1
160,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,Fox News,2
161,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,NBC News,1
162,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,CBC News: The National,1
163,Politician,RonPaulLibertyReport,"It's a Man-Made Disaster: Fed Economic Bust With Socialized “Public Health""",24487,Liberty University,1
164,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,Alexandria Ocasio-Cortez,2
165,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,eldiarioes,1
166,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,Fox News,1
167,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,TVB (official),1
168,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,DESUS & MERO on SHOWTIME,1
169,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,VisualPolitik,1
170,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,FRANCE 24 Español,1
171,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,The Late Show with Stephen Colbert,1
172,Politician,Alexandria Ocasio-Cortez,El Valor para Cambiar | Alexandria Ocasio-Cortez,77091,NowThis News,1
173,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,RonPaulLibertyReport,1
174,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,HooverInstitution,1
175,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,Commonwealth Club,1
176,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,Levy Economics Institute,1
177,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,Governor Andrew M. Cuomo,1
178,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,Liberty University,1
179,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,PensionCraft,1
180,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,Late Night with Seth Meyers,1
181,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,Fox News,1
182,Politician,RonPaulLibertyReport,Is The Continuing Lockdown Medical...Or Political?,21655,CNBC Television,1
183,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,RonPaulLibertyReport,1
184,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,CNBC Television,1
185,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,Commonwealth Club,1
186,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,Late Night with Seth Meyers,1
187,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,Levy Economics Institute,1
188,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,HooverInstitution,1
189,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,Governor Andrew M. Cuomo,1
190,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,Patriot Act,1
191,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,CBC News: The National,1
192,Politician,RonPaulLibertyReport,Economic Crisis Ahead: Powell Claims QE4 Will Be Able To Handle It?,19033,The Plain Bagel,1
193,Politician,Andrew Yang,Whatever It's Cool,83710,Andrew Yang,4
194,Politician,Andrew Yang,Whatever It's Cool,83710,NPR,1
195,Politician,Andrew Yang,Whatever It's Cool,83710,Patriot Act,1
196,Politician,Andrew Yang,Whatever It's Cool,83710,CBC News: The National,1
197,Politician,Andrew Yang,Whatever It's Cool,83710,HooverInstitution,1
198,Politician,Andrew Yang,Whatever It's Cool,83710,NBC New York,1
199,Politician,Andrew Yang,Whatever It's Cool,83710,TheEllenShow,1
200,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,Andrew Yang,2
201,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,NPR,1
202,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,CBC News: The National,1
203,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,Patriot Act,1
204,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,Commonwealth Club,1
205,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,Real Time with Bill Maher,1
206,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,Fox News,1
207,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,DMRegister,1
208,Politician,Andrew Yang,Andrew Yang on The View (Full Interview),826571,WMUR-TV,1
209,Politician,Andrew Yang,Andrew Yang's Opening Statement - Ohio #DemDebate,36022,Andrew Yang,4
210,Politician,Andrew Yang,Andrew Yang's Opening Statement - Ohio #DemDebate,36022,The Zach and Matt Show,1
211,Politician,Andrew Yang,Andrew Yang's Opening Statement - Ohio #DemDebate,36022,CBC News: The National,1
212,Politician,Andrew Yang,Andrew Yang's Opening Statement - Ohio #DemDebate,36022,NPR,1
213,Politician,Andrew Yang,Andrew Yang's Opening Statement - Ohio #DemDebate,36022,Commonwealth Club,1
214,Politician,Andrew Yang,Andrew Yang's Opening Statement - Ohio #DemDebate,36022,CNN,1
215,Politician,Andrew Yang,Andrew Yang's Opening Statement - Ohio #DemDebate,36022,CNBC Television,1
216,Politician,Andrew Yang,Andrew Yang to Putin - I'm Sorry I Beat Your Guy,21063,Andrew Yang,5
217,Politician,Andrew Yang,Andrew Yang to Putin - I'm Sorry I Beat Your Guy,21063,NBC New York,1
218,Politician,Andrew Yang,Andrew Yang to Putin - I'm Sorry I Beat Your Guy,21063,CBC News: The National,1
219,Politician,Andrew Yang,Andrew Yang to Putin - I'm Sorry I Beat Your Guy,21063,Yang Speaks,1
220,Politician,Andrew Yang,Andrew Yang to Putin - I'm Sorry I Beat Your Guy,21063,Commonwealth Club,1
221,Politician,Andrew Yang,Andrew Yang to Putin - I'm Sorry I Beat Your Guy,21063,NowThis News,1
222,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,Andrew Yang,2
223,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,CBC News: The National,1
224,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,Yang Speaks,1
225,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,The Zach and Matt Show,1
226,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,Commonwealth Club,1
227,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,TheEllenShow,1
228,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,Fox News,1
229,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,The Late Show with Stephen Colbert,1
230,Politician,Andrew Yang,MLK fought for a “guaranteed income” in 1968 - Andrew Yang is fighting for one today,31019,ABC News,1
231,Politician,Andrew Yang,Andrew Yang is the One to Bet On,87809,Andrew Yang,3
232,Politician,Andrew Yang,Andrew Yang is the One to Bet On,87809,CBC News: The National,1
233,Politician,Andrew Yang,Andrew Yang is the One to Bet On,87809,Yang Speaks,1
234,Politician,Andrew Yang,Andrew Yang is the One to Bet On,87809,HooverInstitution,1
235,Politician,Andrew Yang,Andrew Yang is the One to Bet On,87809,Commonwealth Club,1
236,Politician,Andrew Yang,Andrew Yang is the One to Bet On,87809,Patriot Act,1
237,Politician,Andrew Yang,Andrew Yang is the One to Bet On,87809,NBC New York,1
238,Politician,Andrew Yang,Andrew Yang is the One to Bet On,87809,Governor Andrew M. Cuomo,1
239,Politician,Alexandria Ocasio-Cortez,A Better World is Possible | Full Video | Alexandria Ocasio-Cortez,16643,Alexandria Ocasio-Cortez,3
240,Politician,Alexandria Ocasio-Cortez,A Better World is Possible | Full Video | Alexandria Ocasio-Cortez,16643,Commonwealth Club,1
241,Politician,Alexandria Ocasio-Cortez,A Better World is Possible | Full Video | Alexandria Ocasio-Cortez,16643,CBC News: The National,1
242,Politician,Alexandria Ocasio-Cortez,A Better World is Possible | Full Video | Alexandria Ocasio-Cortez,16643,DESUS & MERO on SHOWTIME,1
243,Politician,Alexandria Ocasio-Cortez,A Better World is Possible | Full Video | Alexandria Ocasio-Cortez,16643,Fox News,1
244,Politician,Alexandria Ocasio-Cortez,A Better World is Possible | Full Video | Alexandria Ocasio-Cortez,16643,eldiarioes,1
245,Politician,Alexandria Ocasio-Cortez,A Better World is Possible | Full Video | Alexandria Ocasio-Cortez,16643,NowThis News,1
246,Politician,Alexandria Ocasio-Cortez,A Better World is Possible | Full Video | Alexandria Ocasio-Cortez,16643,Yahoo,1
247,Politician,RonPaulLibertyReport,Behind The Scenes At The $2 Trillion 'Coronavirus' Bailout - with Rep. Thomas Massie,28281,RonPaulLibertyReport,1
248,Politician,RonPaulLibertyReport,Behind The Scenes At The $2 Trillion 'Coronavirus' Bailout - with Rep. Thomas Massie,28281,HooverInstitution,1
249,Politician,RonPaulLibertyReport,Behind The Scenes At The $2 Trillion 'Coronavirus' Bailout - with Rep. Thomas Massie,28281,CBC News: The National,1
250,Politician,RonPaulLibertyReport,Behind The Scenes At The $2 Trillion 'Coronavirus' Bailout - with Rep. Thomas Massie,28281,NBC News,2
251,Politician,RonPaulLibertyReport,Behind The Scenes At The $2 Trillion 'Coronavirus' Bailout - with Rep. Thomas Massie,28281,Skip and Shannon: UNDISPUTED,1
252,Politician,RonPaulLibertyReport,Behind The Scenes At The $2 Trillion 'Coronavirus' Bailout - with Rep. Thomas Massie,28281,Commonwealth Club,1
