,Category,Current Channel,Current Video,Current Views,Next Channel,Count
113,Alt-right,Stefan Molyneux,Stefan Molyneux: What We MUST Do About #Coronavirus,48750,How To Academy,1
114,Alt-right,Stefan Molyneux,Stefan Molyneux: What We MUST Do About #Coronavirus,48750,Room for Discussion,1
115,Alt-right,Stefan Molyneux,Stefan Molyneux: What We MUST Do About #Coronavirus,48750,HooverInstitution,2
116,Alt-right,Stefan Molyneux,Stefan Molyneux: What We MUST Do About #Coronavirus,48750,Jordan B Peterson,1
117,Alt-right,Stefan Molyneux,Stefan Molyneux: What We MUST Do About #Coronavirus,48750,Jimmy Carr,1
118,Alt-right,Stefan Molyneux,Stefan Molyneux: What We MUST Do About #Coronavirus,48750,Eckhart Tolle,1
119,Alt-right,AmRen Podcasts,Ep. 182 – 'Belonging and Inclusion',12788,AmRen Podcasts,1
120,Alt-right,AmRen Podcasts,Ep. 182 – 'Belonging and Inclusion',12788,HooverInstitution,3
121,Alt-right,AmRen Podcasts,Ep. 182 – 'Belonging and Inclusion',12788,ANU TV,1
122,Alt-right,AmRen Podcasts,Ep. 182 – 'Belonging and Inclusion',12788,Jordan B Peterson,2
123,Alt-right,AmRen Podcasts,Ep. 182 – 'Belonging and Inclusion',12788,Jimmy Carr,1
124,Alt-right,AmRen Podcasts,Ep. 182 – 'Belonging and Inclusion',12788,Room for Discussion,1
125,Alt-right,AmRen Podcasts,Ep. 182 – 'Belonging and Inclusion',12788,Bret Weinstein,1
126,Alt-right,NPI / RADIX,"The Self-Defeating Drive for ""De-Radicalization""",13623,NPI / RADIX,1
127,Alt-right,NPI / RADIX,"The Self-Defeating Drive for ""De-Radicalization""",13623,HooverInstitution,4
128,Alt-right,NPI / RADIX,"The Self-Defeating Drive for ""De-Radicalization""",13623,The New School,1
129,Alt-right,NPI / RADIX,"The Self-Defeating Drive for ""De-Radicalization""",13623,University of Notre Dame,1
130,Alt-right,NPI / RADIX,"The Self-Defeating Drive for ""De-Radicalization""",13623,University of Exeter,1
131,Alt-right,NPI / RADIX,"The Self-Defeating Drive for ""De-Radicalization""",13623,Jimmy Carr,1
132,Alt-right,NPI / RADIX,"The Self-Defeating Drive for ""De-Radicalization""",13623,The Battalion - Texas A&M,1
133,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,MillionDollarExtreme2,1
134,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,PowerfulJRE,1
135,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,The Late Show with Stephen Colbert,1
136,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,HooverInstitution,1
137,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,Jimmy Carr,1
138,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,Studio 10,1
139,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,Fire Films,1
140,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,Jordan B Peterson,1
141,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,SupraDarky,1
142,Alt-right,MillionDollarExtreme2,dracula rap 2,1860,Philosophy Tube,1
143,Alt-right,WhiteRabbitRadioTV,White Rabbit Radio Live // The Racist Virus,3205,WhiteRabbitRadioTV,1
144,Alt-right,WhiteRabbitRadioTV,White Rabbit Radio Live // The Racist Virus,3205,Fox News,1
145,Alt-right,WhiteRabbitRadioTV,White Rabbit Radio Live // The Racist Virus,3205,Jimmy Carr,1
146,Alt-right,WhiteRabbitRadioTV,White Rabbit Radio Live // The Racist Virus,3205,ANU TV,1
147,Alt-right,WhiteRabbitRadioTV,White Rabbit Radio Live // The Racist Virus,3205,HooverInstitution,2
148,Alt-right,WhiteRabbitRadioTV,White Rabbit Radio Live // The Racist Virus,3205,Gabriel Iglesias,1
149,Alt-right,WhiteRabbitRadioTV,White Rabbit Radio Live // The Racist Virus,3205,WGBHForum,1
