,Category,Current Channel,Current Video,Current Views,Next Channel,Amount,CHANNEL_TITLE,Next Category
5966,SocialJustice,Kevin Logan,pRoJeCt VeRiTaS dEsTrOy AnTiFa WiTh ReAl JoUrNaLiSm,597,Kevin Logan,1,Kevin Logan,SocialJustice
5967,SocialJustice,Planned Parenthood,Media Excellence Awards: Cecile & Tarana | Planned Parenthood Video,522,Planned Parenthood,7,Planned Parenthood,SocialJustice
5968,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,ThinkTank,1,ThinkTank,PartisanLeft
5969,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,PBS NewsHour,1,PBS NewsHour,Mainstream News
5970,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,E! Red Carpet & Award Shows,1,,
5971,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,Netflix Is A Joke,1,,
5972,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,Tiara Alicea,1,,
5973,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,Saturday Night Live,1,,
5974,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,Jimmy Kimmel Live,1,Jimmy Kimmel Live,PartisanLeft
5975,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,Rappler,1,,
5976,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,MSNBC,1,MSNBC,Mainstream News
5977,SocialJustice,ThinkTank,RBG Is Worried For Your Rights With Latest Dissent,1380,The Aspen Institute,1,,
5978,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,Rebecca Watson,2,Rebecca Watson,SocialJustice
5979,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,Netflix Is A Joke,1,,
5980,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,Patriot Act,1,Patriot Act,LateNightTalkShow
5981,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,RubinMuseum,1,,
5982,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,The New School,1,,
5983,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,jimgaffigan,1,,
5984,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,Late Night with Seth Meyers,1,Late Night with Seth Meyers,TV
5985,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,Josh Gad,1,,
5986,SocialJustice,Rebecca Watson,The REAL Reason We Ran Out of N-95 Masks,16570,Chmelaeon,1,,
5987,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,AJ+,1,AJ+,PartisanLeft
5988,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,Washington Post,1,Washington Post,Mainstream News
5989,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,Fox News,1,Fox News,PartisanRight
5990,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,Netflix Is A Joke,1,,
5991,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,Bloomberg QuickTake News,1,,
5992,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,Nowhere Men - Brian & Alex,1,,
5993,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,SMAADallas,1,,
5994,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,CBC News,1,CBC News,Mainstream News
5995,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,CNN,1,CNN,PartisanLeft
5996,SocialJustice,AJ+,Ramadan In Lockdown: How is Coronavirus Impacting Muslims?,23756,100huntley,1,,
5997,SocialJustice,chescaleigh,Why Did Chiraq Ignore Sexual Violence? | A Review & Argument With Spike Lee,46020,chescaleigh,3,chescaleigh,SocialJustice
5998,SocialJustice,chescaleigh,Why Did Chiraq Ignore Sexual Violence? | A Review & Argument With Spike Lee,46020,SWAY'S UNIVERSE,1,,
5999,SocialJustice,chescaleigh,Why Did Chiraq Ignore Sexual Violence? | A Review & Argument With Spike Lee,46020,The New School,1,,
6000,SocialJustice,chescaleigh,Why Did Chiraq Ignore Sexual Violence? | A Review & Argument With Spike Lee,46020,The Real Daytime,1,,
6001,SocialJustice,chescaleigh,Why Did Chiraq Ignore Sexual Violence? | A Review & Argument With Spike Lee,46020,Netflix Is A Joke,1,,
6002,SocialJustice,chescaleigh,Why Did Chiraq Ignore Sexual Violence? | A Review & Argument With Spike Lee,46020,Rap Critic,1,,
6003,SocialJustice,chescaleigh,Why Did Chiraq Ignore Sexual Violence? | A Review & Argument With Spike Lee,46020,University of California Television (UCTV),1,,
6004,SocialJustice,chescaleigh,Why Did Chiraq Ignore Sexual Violence? | A Review & Argument With Spike Lee,46020,K-State College of Education,1,,
6005,SocialJustice,i-D,What it Takes to Become a Fashion Designer,85557,i-D,5,i-D,PartisanLeft
6006,SocialJustice,i-D,What it Takes to Become a Fashion Designer,85557,Dopelahoma Media,1,,
6007,SocialJustice,i-D,What it Takes to Become a Fashion Designer,85557,TEDx Talks,1,TEDx Talks,Educational
6008,SocialJustice,i-D,What it Takes to Become a Fashion Designer,85557,British Vogue,1,,
6009,SocialJustice,i-D,What it Takes to Become a Fashion Designer,85557,NowThis Entertainment,1,,
6010,SocialJustice,i-D,What it Takes to Become a Fashion Designer,85557,mediamatters4america,1,,
6011,SocialJustice,let's talk about stuff.,Why is Game of Thrones season 5 disappointing?,710,let's talk about stuff.,3,let's talk about stuff.,SocialJustice
6012,SocialJustice,let's talk about stuff.,Why is Game of Thrones season 5 disappointing?,710,Patriot Act,1,Patriot Act,LateNightTalkShow
6013,SocialJustice,let's talk about stuff.,Why is Game of Thrones season 5 disappointing?,710,lizbennetgenova,1,,
6014,SocialJustice,let's talk about stuff.,Why is Game of Thrones season 5 disappointing?,710,Netflix Is A Joke,1,,
6015,SocialJustice,let's talk about stuff.,Why is Game of Thrones season 5 disappointing?,710,University of California Television (UCTV),1,,
6016,SocialJustice,let's talk about stuff.,Why is Game of Thrones season 5 disappointing?,710,The Kino Corner,1,,
6017,SocialJustice,let's talk about stuff.,Why is Game of Thrones season 5 disappointing?,710,Tim Ferriss,1,,
6018,SocialJustice,let's talk about stuff.,Why is Game of Thrones season 5 disappointing?,710,TV Guide,1,,
6019,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,African Diaspora News Channel,1,African Diaspora News Channel,SocialJustice
6020,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,News4JAX,2,,
6021,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,Netflix Is A Joke,1,,
6022,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,Patriot Act,1,Patriot Act,LateNightTalkShow
6023,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,K-State College of Education,1,,
6024,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,Late Night with Seth Meyers,1,Late Night with Seth Meyers,TV
6025,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,KIỆT FF TV,1,,
6026,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,Fox News,1,Fox News,PartisanRight
6027,SocialJustice,African Diaspora News Channel,Ahmaud Abery's Mother Says She Wants Gregory & Travis McMichael To Receive The Death Penalty,29942,Josh Gad,1,,
6028,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,The Daily Beast,1,The Daily Beast,SocialJustice
6029,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,The Sun,1,,
6030,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,FoundationINTERVIEWS,1,,
6031,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,Netflix Is A Joke,1,,
6032,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,YouTube,1,,
6033,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,CBS New York,1,,
6034,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,Guardian News,1,,
6035,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,AL.com,1,,
6036,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,Il Maestro di Canto,1,,
6037,SocialJustice,The Daily Beast,Doris Day Dead at 97,2210,Wesley Thompson,1,,
6038,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,The Serfs,1,The Serfs,SocialJustice
6039,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,Perfecto Telles,1,,
6040,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,Skip Intro,1,,
6041,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,Patriot Act,1,Patriot Act,LateNightTalkShow
6042,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,Fox News,1,Fox News,PartisanRight
6043,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,Netflix,1,,
6044,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,Josh Gad,1,,
6045,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,JoeRyanCivilWar,1,,
6046,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,mediamatters4america,1,,
6047,SocialJustice,The Serfs,Arrested Development Season 5 Review & Analysis,1583,Cinematica,1,,
6048,SocialJustice,Mother Jones,"Adam Schiff on Trump's ""Extraordinary Narcissism""",1697,Mother Jones,1,Mother Jones,SocialJustice
6049,SocialJustice,Mother Jones,"Adam Schiff on Trump's ""Extraordinary Narcissism""",1697,Levy Economics Institute,1,,
6050,SocialJustice,Mother Jones,"Adam Schiff on Trump's ""Extraordinary Narcissism""",1697,HooverInstitution,2,HooverInstitution,Libertarian
6051,SocialJustice,Mother Jones,"Adam Schiff on Trump's ""Extraordinary Narcissism""",1697,Liberty University,1,,
6052,SocialJustice,Mother Jones,"Adam Schiff on Trump's ""Extraordinary Narcissism""",1697,socratesinthecity,1,,
6053,SocialJustice,Mother Jones,"Adam Schiff on Trump's ""Extraordinary Narcissism""",1697,The New School,2,,
6054,SocialJustice,Mother Jones,"Adam Schiff on Trump's ""Extraordinary Narcissism""",1697,MSNBC,1,MSNBC,Mainstream News
6055,SocialJustice,Mother Jones,"Adam Schiff on Trump's ""Extraordinary Narcissism""",1697,ReaganFoundation,1,,
6056,SocialJustice,Kristi Winters,WKND WNTRS: Life After Lockdown: What Will Germany Do & WTF White People,354,Kristi Winters,1,Kristi Winters,PartisanLeft
6057,SocialJustice,Kristi Winters,WKND WNTRS: Life After Lockdown: What Will Germany Do & WTF White People,354,K-State College of Education,1,,
6058,SocialJustice,Kristi Winters,WKND WNTRS: Life After Lockdown: What Will Germany Do & WTF White People,354,The New School,3,,
6059,SocialJustice,Kristi Winters,WKND WNTRS: Life After Lockdown: What Will Germany Do & WTF White People,354,Levy Economics Institute,1,,
6060,SocialJustice,Kristi Winters,WKND WNTRS: Life After Lockdown: What Will Germany Do & WTF White People,354,Boston University,1,,
6061,SocialJustice,Kristi Winters,WKND WNTRS: Life After Lockdown: What Will Germany Do & WTF White People,354,KING POPZ,1,,
6062,SocialJustice,Kristi Winters,WKND WNTRS: Life After Lockdown: What Will Germany Do & WTF White People,354,Daily Dose Of Internet,1,,
6063,SocialJustice,Kristi Winters,WKND WNTRS: Life After Lockdown: What Will Germany Do & WTF White People,354,Brown University,1,,
6064,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,Milo Stewart,1,Milo Stewart,SocialJustice
6065,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,Matthew C.,1,,
6066,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,Netflix Is A Joke,1,,
6067,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,Charlie Asbo,1,,
6068,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,J Judahh,1,,
6069,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,spoiled milk,1,,
6070,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,mediamatters4america,1,,
6071,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,LLUHealth,1,,
6072,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,The New School,1,,
6073,SocialJustice,Milo Stewart,so I started grad school... | Milo Stewart,9371,Avery Gagnon,1,,
6074,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,ThinkTank,1,ThinkTank,PartisanLeft
6075,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,The School of Life,1,,
6076,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,OWN,1,,
6077,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,E! Red Carpet & Award Shows,1,,
6078,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,DoctorOz,1,,
6079,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,Univision Noticias,1,,
6080,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,MsMojo,1,,
6081,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,The Voice Australia,1,,
6082,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,Reeps One,1,,
6083,SocialJustice,ThinkTank,Does 'The One' Exist?,10084,MarriageToday,1,,
6084,SocialJustice,Randy Rainbow,"Donald Trump, Grow Up! - Randy Rainbow HAMILTON Song Parody",547120,Randy Rainbow,6,Randy Rainbow,PartisanLeft
6085,SocialJustice,Randy Rainbow,"Donald Trump, Grow Up! - Randy Rainbow HAMILTON Song Parody",547120,DarkenedAuras,1,,
6086,SocialJustice,Randy Rainbow,"Donald Trump, Grow Up! - Randy Rainbow HAMILTON Song Parody",547120,Netflix Is A Joke,1,,
6087,SocialJustice,Randy Rainbow,"Donald Trump, Grow Up! - Randy Rainbow HAMILTON Song Parody",547120,jimgaffigan,1,,
6088,SocialJustice,Randy Rainbow,"Donald Trump, Grow Up! - Randy Rainbow HAMILTON Song Parody",547120,Walton Arts Center,1,,
6089,SocialJustice,Mad Blender,The Crafting of CONSUMERISM,12919,Mad Blender,4,Mad Blender,PartisanLeft
6090,SocialJustice,Mad Blender,The Crafting of CONSUMERISM,12919,Richard Wolff Briefly,1,,
6091,SocialJustice,Mad Blender,The Crafting of CONSUMERISM,12919,MSNBC,1,MSNBC,Mainstream News
6092,SocialJustice,Mad Blender,The Crafting of CONSUMERISM,12919,Tekashi 6ix9ine,1,,
6093,SocialJustice,Mad Blender,The Crafting of CONSUMERISM,12919,Mario Gabriel,1,,
6094,SocialJustice,Mad Blender,The Crafting of CONSUMERISM,12919,Jordanne Leigh,1,,
6095,SocialJustice,Mad Blender,The Crafting of CONSUMERISM,12919,Marek Connell,1,,
6096,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,SoulPancake,2,SoulPancake,SocialJustice
6097,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,K-State College of Education,1,,
6098,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,Josh Gad,1,,
6099,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,NJ.com,1,,
6100,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,Eckhart Tolle,1,,
6101,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,Rocky Mountain PBS,1,,
6102,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,CNN,1,CNN,PartisanLeft
6103,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,The New York Times,1,The New York Times,PartisanLeft
6104,SocialJustice,SoulPancake,Why This Man Was Falsely Imprisoned For 23 Years,12678,Cut,1,,
6105,SocialJustice,Thought Slime,Eyeballs On Black Content Creators,41940,Thought Slime,3,Thought Slime,SocialJustice
6106,SocialJustice,Thought Slime,Eyeballs On Black Content Creators,41940,Portland Andy,1,,
6107,SocialJustice,Thought Slime,Eyeballs On Black Content Creators,41940,Patriot Act,1,Patriot Act,LateNightTalkShow
6108,SocialJustice,Thought Slime,Eyeballs On Black Content Creators,41940,Josh Gad,1,,
6109,SocialJustice,Thought Slime,Eyeballs On Black Content Creators,41940,Professor Flowers,1,,
6110,SocialJustice,Thought Slime,Eyeballs On Black Content Creators,41940,Netflix Is A Joke,1,,
6111,SocialJustice,Thought Slime,Eyeballs On Black Content Creators,41940,WorldClassBullshitters,1,,
6112,SocialJustice,Thought Slime,Eyeballs On Black Content Creators,41940,YouTube,1,,
6113,SocialJustice,Step Back History,A Big Channel Update,2260,Step Back History,1,Step Back History,SocialJustice
6114,SocialJustice,Step Back History,A Big Channel Update,2260,K-State College of Education,1,,
6115,SocialJustice,Step Back History,A Big Channel Update,2260,socratesinthecity,1,,
6116,SocialJustice,Step Back History,A Big Channel Update,2260,Josh Gad,1,,
6117,SocialJustice,Step Back History,A Big Channel Update,2260,Vera Lynn,1,,
6118,SocialJustice,Step Back History,A Big Channel Update,2260,Game Maker's Toolkit,1,,
6119,SocialJustice,Step Back History,A Big Channel Update,2260,Jack Saint,1,Jack Saint,SocialJustice
6120,SocialJustice,Step Back History,A Big Channel Update,2260,SmithsonianNMAI,1,,
6121,SocialJustice,Step Back History,A Big Channel Update,2260,CNN,2,CNN,PartisanLeft
6122,SocialJustice,The Intercept,Mehdi Hasan and Jamaal Bowman on Black Lives Matter and the Democratic Party,9079,The Intercept,1,The Intercept,PartisanLeft
6123,SocialJustice,The Intercept,Mehdi Hasan and Jamaal Bowman on Black Lives Matter and the Democratic Party,9079,Levy Economics Institute,1,,
6124,SocialJustice,The Intercept,Mehdi Hasan and Jamaal Bowman on Black Lives Matter and the Democratic Party,9079,Town Hall Seattle,1,,
6125,SocialJustice,The Intercept,Mehdi Hasan and Jamaal Bowman on Black Lives Matter and the Democratic Party,9079,socratesinthecity,1,,
6126,SocialJustice,The Intercept,Mehdi Hasan and Jamaal Bowman on Black Lives Matter and the Democratic Party,9079,HuffPost UK,1,,
